step,time_s,gradient_descent_only_H,sis_elp_H,pi_elp_H
170732,1.70732e-06,-2384.0,-3072.0,-3034.0
170733,1.70733e-06,-2384.0,-3072.0,-3034.0
170734,1.70734e-06,-2384.0,-3072.0,-3034.0
170735,1.70735e-06,-2384.0,-3072.0,-3034.0
170736,1.70736e-06,-2384.0,-3072.0,-3034.0
170737,1.70737e-06,-2384.0,-3072.0,-3034.0
170738,1.70738e-06,-2384.0,-3072.0,-3034.0
170739,1.70739e-06,-2384.0,-3072.0,-3034.0
170740,1.7074e-06,-2384.0,-3072.0,-3034.0
170741,1.70741e-06,-2384.0,-3072.0,-3034.0
170742,1.70742e-06,-2384.0,-3072.0,-3034.0
170743,1.70743e-06,-2384.0,-3072.0,-3034.0
170744,1.70744e-06,-2384.0,-3072.0,-3034.0
170745,1.70745e-06,-2384.0,-3072.0,-3034.0
170746,1.70746e-06,-2384.0,-3072.0,-3034.0
170747,1.70747e-06,-2384.0,-3072.0,-3034.0
170748,1.70748e-06,-2384.0,-3072.0,-3034.0
170749,1.70749e-06,-2384.0,-3072.0,-3034.0
170750,1.7075e-06,-2384.0,-3072.0,-3034.0
170751,1.70751e-06,-2384.0,-3072.0,-3034.0
170752,1.70752e-06,-2384.0,-3072.0,-3034.0
170753,1.70753e-06,-2384.0,-3072.0,-3034.0
170754,1.70754e-06,-2384.0,-3072.0,-3034.0
170755,1.70755e-06,-2384.0,-3072.0,-3034.0
170756,1.70756e-06,-2384.0,-3072.0,-3034.0
170757,1.70757e-06,-2384.0,-3072.0,-3034.0
170758,1.70758e-06,-2384.0,-3072.0,-3034.0
170759,1.70759e-06,-2384.0,-3072.0,-3034.0
170760,1.7076e-06,-2384.0,-3072.0,-3034.0
170761,1.70761e-06,-2384.0,-3072.0,-3034.0
170762,1.70762e-06,-2384.0,-3072.0,-3034.0
170763,1.70763e-06,-2384.0,-3072.0,-3034.0
170764,1.70764e-06,-2384.0,-3072.0,-3034.0
170765,1.70765e-06,-2384.0,-3072.0,-3034.0
170766,1.70766e-06,-2384.0,-3072.0,-3034.0
170767,1.70767e-06,-2384.0,-3072.0,-3034.0
170768,1.70768e-06,-2384.0,-3072.0,-3034.0
170769,1.70769e-06,-2384.0,-3072.0,-3034.0
170770,1.7077e-06,-2384.0,-3072.0,-3034.0
170771,1.70771e-06,-2384.0,-3072.0,-3034.0
170772,1.70772e-06,-2384.0,-3072.0,-3034.0
170773,1.70773e-06,-2384.0,-3072.0,-3034.0
170774,1.70774e-06,-2384.0,-3072.0,-3034.0
170775,1.70775e-06,-2384.0,-3072.0,-3034.0
170776,1.70776e-06,-2384.0,-3072.0,-3034.0
170777,1.70777e-06,-2384.0,-3072.0,-3034.0
170778,1.70778e-06,-2384.0,-3072.0,-3034.0
170779,1.70779e-06,-2384.0,-3072.0,-3034.0
170780,1.7078e-06,-2384.0,-3072.0,-3034.0
170781,1.70781e-06,-2384.0,-3072.0,-3034.0
170782,1.70782e-06,-2384.0,-3072.0,-3034.0
170783,1.70783e-06,-2384.0,-3072.0,-3034.0
170784,1.70784e-06,-2384.0,-3072.0,-3034.0
170785,1.70785e-06,-2384.0,-3072.0,-3034.0
170786,1.70786e-06,-2384.0,-3072.0,-3034.0
170787,1.70787e-06,-2384.0,-3072.0,-3034.0
170788,1.70788e-06,-2384.0,-3072.0,-3034.0
170789,1.70789e-06,-2384.0,-3072.0,-3034.0
170790,1.7079e-06,-2384.0,-3072.0,-3034.0
170791,1.70791e-06,-2384.0,-3072.0,-3034.0
170792,1.70792e-06,-2384.0,-3072.0,-3034.0
170793,1.70793e-06,-2384.0,-3072.0,-3034.0
170794,1.70794e-06,-2384.0,-3072.0,-3034.0
170795,1.70795e-06,-2384.0,-3072.0,-3034.0
170796,1.70796e-06,-2384.0,-3072.0,-3034.0
170797,1.70797e-06,-2384.0,-3072.0,-3034.0
170798,1.70798e-06,-2384.0,-3072.0,-3034.0
170799,1.70799e-06,-2384.0,-3072.0,-3034.0
170800,1.708e-06,-2384.0,-3072.0,-3034.0
170801,1.70801e-06,-2384.0,-3072.0,-3034.0
170802,1.70802e-06,-2384.0,-3072.0,-3034.0
170803,1.70803e-06,-2384.0,-3072.0,-3034.0
170804,1.70804e-06,-2384.0,-3072.0,-3034.0
170805,1.70805e-06,-2384.0,-3072.0,-3034.0
170806,1.70806e-06,-2384.0,-3072.0,-3034.0
170807,1.70807e-06,-2384.0,-3072.0,-3034.0
170808,1.70808e-06,-2384.0,-3072.0,-3034.0
170809,1.70809e-06,-2384.0,-3072.0,-3034.0
170810,1.7081e-06,-2384.0,-3072.0,-3034.0
170811,1.70811e-06,-2384.0,-3072.0,-3034.0
170812,1.70812e-06,-2384.0,-3072.0,-3034.0
170813,1.70813e-06,-2384.0,-3072.0,-3034.0
170814,1.70814e-06,-2384.0,-3072.0,-3034.0
170815,1.70815e-06,-2384.0,-3072.0,-3034.0
170816,1.70816e-06,-2384.0,-3072.0,-3034.0
170817,1.70817e-06,-2384.0,-3072.0,-3034.0
170818,1.70818e-06,-2384.0,-3072.0,-3034.0
170819,1.70819e-06,-2384.0,-3072.0,-3034.0
170820,1.7082e-06,-2384.0,-3072.0,-3034.0
170821,1.70821e-06,-2384.0,-3072.0,-3034.0
170822,1.70822e-06,-2384.0,-3072.0,-3034.0
170823,1.70823e-06,-2384.0,-3072.0,-3034.0
170824,1.70824e-06,-2384.0,-3072.0,-3034.0
170825,1.70825e-06,-2384.0,-3072.0,-3034.0
170826,1.70826e-06,-2384.0,-3072.0,-3034.0
170827,1.70827e-06,-2384.0,-3072.0,-3034.0
170828,1.70828e-06,-2384.0,-3072.0,-3034.0
170829,1.70829e-06,-2384.0,-3072.0,-3034.0
170830,1.7083e-06,-2384.0,-3072.0,-3034.0
170831,1.70831e-06,-2384.0,-3072.0,-3034.0
170832,1.70832e-06,-2384.0,-3072.0,-3034.0
170833,1.70833e-06,-2384.0,-3072.0,-3034.0
170834,1.70834e-06,-2384.0,-3072.0,-3034.0
170835,1.70835e-06,-2384.0,-3072.0,-3034.0
170836,1.70836e-06,-2384.0,-3072.0,-3034.0
170837,1.70837e-06,-2384.0,-3072.0,-3034.0
170838,1.70838e-06,-2384.0,-3072.0,-3034.0
170839,1.70839e-06,-2384.0,-3072.0,-3034.0
170840,1.7084e-06,-2384.0,-3072.0,-3034.0
170841,1.70841e-06,-2384.0,-3072.0,-3034.0
170842,1.70842e-06,-2384.0,-3072.0,-3034.0
170843,1.70843e-06,-2384.0,-3072.0,-3034.0
170844,1.70844e-06,-2384.0,-3072.0,-3034.0
170845,1.70845e-06,-2384.0,-3072.0,-3034.0
170846,1.70846e-06,-2384.0,-3072.0,-3034.0
170847,1.70847e-06,-2384.0,-3072.0,-3034.0
170848,1.70848e-06,-2384.0,-3072.0,-3034.0
170849,1.70849e-06,-2384.0,-3072.0,-3034.0
170850,1.7085e-06,-2384.0,-3072.0,-3034.0
170851,1.70851e-06,-2384.0,-3072.0,-3034.0
170852,1.70852e-06,-2384.0,-3072.0,-3034.0
170853,1.70853e-06,-2384.0,-3072.0,-3034.0
170854,1.70854e-06,-2384.0,-3072.0,-3034.0
170855,1.70855e-06,-2384.0,-3072.0,-3034.0
170856,1.70856e-06,-2384.0,-3072.0,-3034.0
170857,1.70857e-06,-2384.0,-3072.0,-3034.0
170858,1.70858e-06,-2384.0,-3072.0,-3034.0
170859,1.70859e-06,-2384.0,-3072.0,-3034.0
170860,1.7086e-06,-2384.0,-3072.0,-3034.0
170861,1.70861e-06,-2384.0,-3072.0,-3034.0
170862,1.70862e-06,-2384.0,-3072.0,-3034.0
170863,1.70863e-06,-2384.0,-3072.0,-3034.0
170864,1.70864e-06,-2384.0,-3072.0,-3034.0
170865,1.70865e-06,-2384.0,-3072.0,-3034.0
170866,1.70866e-06,-2384.0,-3072.0,-3034.0
170867,1.70867e-06,-2384.0,-3072.0,-3034.0
170868,1.70868e-06,-2384.0,-3072.0,-3034.0
170869,1.70869e-06,-2384.0,-3072.0,-3034.0
170870,1.7087e-06,-2384.0,-3072.0,-3034.0
170871,1.70871e-06,-2384.0,-3072.0,-3034.0
170872,1.70872e-06,-2384.0,-3072.0,-3034.0
170873,1.70873e-06,-2384.0,-3072.0,-3034.0
170874,1.70874e-06,-2384.0,-3072.0,-3034.0
170875,1.70875e-06,-2384.0,-3072.0,-3034.0
170876,1.70876e-06,-2384.0,-3072.0,-3034.0
170877,1.70877e-06,-2384.0,-3072.0,-3034.0
170878,1.70878e-06,-2384.0,-3072.0,-3034.0
170879,1.70879e-06,-2384.0,-3072.0,-3034.0
170880,1.7088e-06,-2384.0,-3072.0,-3034.0
170881,1.70881e-06,-2384.0,-3072.0,-3034.0
170882,1.70882e-06,-2384.0,-3072.0,-3034.0
170883,1.70883e-06,-2384.0,-3072.0,-3034.0
170884,1.70884e-06,-2384.0,-3072.0,-3034.0
170885,1.70885e-06,-2384.0,-3072.0,-3034.0
170886,1.70886e-06,-2384.0,-3072.0,-3034.0
170887,1.70887e-06,-2384.0,-3072.0,-3034.0
170888,1.70888e-06,-2384.0,-3072.0,-3034.0
170889,1.70889e-06,-2384.0,-3072.0,-3034.0
170890,1.7089e-06,-2384.0,-3072.0,-3034.0
170891,1.70891e-06,-2384.0,-3072.0,-3034.0
170892,1.70892e-06,-2384.0,-3072.0,-3034.0
170893,1.70893e-06,-2384.0,-3072.0,-3034.0
170894,1.70894e-06,-2384.0,-3072.0,-3034.0
170895,1.70895e-06,-2384.0,-3072.0,-3034.0
170896,1.70896e-06,-2384.0,-3072.0,-3034.0
170897,1.70897e-06,-2384.0,-3072.0,-3034.0
170898,1.70898e-06,-2384.0,-3072.0,-3034.0
170899,1.70899e-06,-2384.0,-3072.0,-3034.0
170900,1.709e-06,-2384.0,-3072.0,-3034.0
170901,1.70901e-06,-2384.0,-3072.0,-3034.0
170902,1.70902e-06,-2384.0,-3072.0,-3034.0
170903,1.70903e-06,-2384.0,-3072.0,-3034.0
170904,1.70904e-06,-2384.0,-3072.0,-3034.0
170905,1.70905e-06,-2384.0,-3072.0,-3034.0
170906,1.70906e-06,-2384.0,-3072.0,-3034.0
170907,1.70907e-06,-2384.0,-3072.0,-3034.0
170908,1.70908e-06,-2384.0,-3072.0,-3034.0
170909,1.70909e-06,-2384.0,-3072.0,-3034.0
170910,1.7091e-06,-2384.0,-3072.0,-3034.0
170911,1.70911e-06,-2384.0,-3072.0,-3034.0
170912,1.70912e-06,-2384.0,-3072.0,-3034.0
170913,1.70913e-06,-2384.0,-3072.0,-3034.0
170914,1.70914e-06,-2384.0,-3072.0,-3034.0
170915,1.70915e-06,-2384.0,-3072.0,-3034.0
170916,1.70916e-06,-2384.0,-3072.0,-3034.0
170917,1.70917e-06,-2384.0,-3072.0,-3034.0
170918,1.70918e-06,-2384.0,-3072.0,-3034.0
170919,1.70919e-06,-2384.0,-3072.0,-3034.0
170920,1.7092e-06,-2384.0,-3072.0,-3034.0
170921,1.70921e-06,-2384.0,-3072.0,-3034.0
170922,1.70922e-06,-2384.0,-3072.0,-3034.0
170923,1.70923e-06,-2384.0,-3072.0,-3034.0
170924,1.70924e-06,-2384.0,-3072.0,-3034.0
170925,1.70925e-06,-2384.0,-3072.0,-3034.0
170926,1.70926e-06,-2384.0,-3072.0,-3034.0
170927,1.70927e-06,-2384.0,-3072.0,-3034.0
170928,1.70928e-06,-2384.0,-3072.0,-3034.0
170929,1.70929e-06,-2384.0,-3072.0,-3034.0
170930,1.7093e-06,-2384.0,-3072.0,-3034.0
170931,1.70931e-06,-2384.0,-3072.0,-3034.0
170932,1.70932e-06,-2384.0,-3072.0,-3034.0
170933,1.70933e-06,-2384.0,-3072.0,-3034.0
170934,1.70934e-06,-2384.0,-3072.0,-3034.0
170935,1.70935e-06,-2384.0,-3072.0,-3034.0
170936,1.70936e-06,-2384.0,-3072.0,-3034.0
170937,1.70937e-06,-2384.0,-3072.0,-3034.0
170938,1.70938e-06,-2384.0,-3072.0,-3034.0
170939,1.70939e-06,-2384.0,-3072.0,-3034.0
170940,1.7094e-06,-2384.0,-3072.0,-3034.0
170941,1.70941e-06,-2384.0,-3072.0,-3034.0
170942,1.70942e-06,-2384.0,-3072.0,-3034.0
170943,1.70943e-06,-2384.0,-3072.0,-3034.0
170944,1.70944e-06,-2384.0,-3072.0,-3034.0
170945,1.70945e-06,-2384.0,-3072.0,-3034.0
170946,1.70946e-06,-2384.0,-3072.0,-3034.0
170947,1.70947e-06,-2384.0,-3072.0,-3034.0
170948,1.70948e-06,-2384.0,-3072.0,-3034.0
170949,1.70949e-06,-2384.0,-3072.0,-3034.0
170950,1.7095e-06,-2384.0,-3072.0,-3034.0
170951,1.70951e-06,-2384.0,-3072.0,-3034.0
170952,1.70952e-06,-2384.0,-3072.0,-3034.0
170953,1.70953e-06,-2384.0,-3072.0,-3034.0
170954,1.70954e-06,-2384.0,-3072.0,-3034.0
170955,1.70955e-06,-2384.0,-3072.0,-3034.0
170956,1.70956e-06,-2384.0,-3072.0,-3034.0
170957,1.70957e-06,-2384.0,-3072.0,-3034.0
170958,1.70958e-06,-2384.0,-3072.0,-3034.0
170959,1.70959e-06,-2384.0,-3072.0,-3034.0
170960,1.7096e-06,-2384.0,-3072.0,-3034.0
170961,1.70961e-06,-2384.0,-3072.0,-3034.0
170962,1.70962e-06,-2384.0,-3072.0,-3034.0
170963,1.70963e-06,-2384.0,-3072.0,-3034.0
170964,1.70964e-06,-2384.0,-3072.0,-3034.0
170965,1.70965e-06,-2384.0,-3072.0,-3034.0
170966,1.70966e-06,-2384.0,-3072.0,-3034.0
170967,1.70967e-06,-2384.0,-3072.0,-3034.0
170968,1.70968e-06,-2384.0,-3072.0,-3034.0
170969,1.70969e-06,-2384.0,-3072.0,-3034.0
170970,1.7097e-06,-2384.0,-3072.0,-3034.0
170971,1.70971e-06,-2384.0,-3072.0,-3034.0
170972,1.70972e-06,-2384.0,-3072.0,-3034.0
170973,1.70973e-06,-2384.0,-3072.0,-3034.0
170974,1.70974e-06,-2384.0,-3072.0,-3034.0
170975,1.70975e-06,-2384.0,-3072.0,-3034.0
170976,1.70976e-06,-2384.0,-3072.0,-3034.0
170977,1.70977e-06,-2384.0,-3072.0,-3034.0
170978,1.70978e-06,-2384.0,-3072.0,-3034.0
170979,1.70979e-06,-2384.0,-3072.0,-3034.0
170980,1.7098e-06,-2384.0,-3072.0,-3034.0
170981,1.70981e-06,-2384.0,-3072.0,-3034.0
170982,1.70982e-06,-2384.0,-3072.0,-3034.0
170983,1.70983e-06,-2384.0,-3072.0,-3034.0
170984,1.70984e-06,-2384.0,-3072.0,-3034.0
170985,1.70985e-06,-2384.0,-3072.0,-3034.0
170986,1.70986e-06,-2384.0,-3072.0,-3034.0
170987,1.70987e-06,-2384.0,-3072.0,-3034.0
170988,1.70988e-06,-2384.0,-3072.0,-3034.0
170989,1.70989e-06,-2384.0,-3072.0,-3034.0
170990,1.7099e-06,-2384.0,-3072.0,-3034.0
170991,1.70991e-06,-2384.0,-3072.0,-3034.0
170992,1.70992e-06,-2384.0,-3072.0,-3034.0
170993,1.70993e-06,-2384.0,-3072.0,-3034.0
170994,1.70994e-06,-2384.0,-3072.0,-3034.0
170995,1.70995e-06,-2384.0,-3072.0,-3034.0
170996,1.70996e-06,-2384.0,-3072.0,-3034.0
170997,1.70997e-06,-2384.0,-3072.0,-3034.0
170998,1.70998e-06,-2384.0,-3072.0,-3034.0
170999,1.70999e-06,-2384.0,-3072.0,-3034.0
171000,1.71e-06,-2384.0,-3072.0,-3034.0
171001,1.71001e-06,-2384.0,-3072.0,-3034.0
171002,1.71002e-06,-2384.0,-3072.0,-3034.0
171003,1.71003e-06,-2384.0,-3072.0,-3034.0
171004,1.71004e-06,-2384.0,-3072.0,-3034.0
171005,1.71005e-06,-2384.0,-3072.0,-3034.0
171006,1.71006e-06,-2384.0,-3072.0,-3034.0
171007,1.71007e-06,-2384.0,-3072.0,-3034.0
171008,1.71008e-06,-2384.0,-3072.0,-3034.0
171009,1.71009e-06,-2384.0,-3072.0,-3034.0
171010,1.7101e-06,-2384.0,-3072.0,-3034.0
171011,1.71011e-06,-2384.0,-3072.0,-3034.0
171012,1.71012e-06,-2384.0,-3072.0,-3034.0
171013,1.71013e-06,-2384.0,-3072.0,-3034.0
171014,1.71014e-06,-2384.0,-3072.0,-3034.0
171015,1.71015e-06,-2384.0,-3072.0,-3034.0
171016,1.71016e-06,-2384.0,-3072.0,-3034.0
171017,1.71017e-06,-2384.0,-3072.0,-3034.0
171018,1.71018e-06,-2384.0,-3072.0,-3034.0
171019,1.71019e-06,-2384.0,-3072.0,-3034.0
171020,1.7102e-06,-2384.0,-3072.0,-3034.0
171021,1.71021e-06,-2384.0,-3072.0,-3034.0
171022,1.71022e-06,-2384.0,-3072.0,-3034.0
171023,1.71023e-06,-2384.0,-3072.0,-3034.0
171024,1.71024e-06,-2384.0,-3072.0,-3034.0
171025,1.71025e-06,-2384.0,-3072.0,-3034.0
171026,1.71026e-06,-2384.0,-3072.0,-3034.0
171027,1.71027e-06,-2384.0,-3072.0,-3034.0
171028,1.71028e-06,-2384.0,-3072.0,-3034.0
171029,1.71029e-06,-2384.0,-3072.0,-3034.0
171030,1.7103e-06,-2384.0,-3072.0,-3034.0
171031,1.71031e-06,-2384.0,-3072.0,-3034.0
171032,1.71032e-06,-2384.0,-3072.0,-3034.0
171033,1.71033e-06,-2384.0,-3072.0,-3034.0
171034,1.71034e-06,-2384.0,-3072.0,-3034.0
171035,1.71035e-06,-2384.0,-3072.0,-3034.0
171036,1.71036e-06,-2384.0,-3072.0,-3034.0
171037,1.71037e-06,-2384.0,-3072.0,-3034.0
171038,1.71038e-06,-2384.0,-3072.0,-3034.0
171039,1.71039e-06,-2384.0,-3072.0,-3034.0
171040,1.7104e-06,-2384.0,-3072.0,-3034.0
171041,1.71041e-06,-2384.0,-3072.0,-3034.0
171042,1.71042e-06,-2384.0,-3072.0,-3034.0
171043,1.71043e-06,-2384.0,-3072.0,-3034.0
171044,1.71044e-06,-2384.0,-3072.0,-3034.0
171045,1.71045e-06,-2384.0,-3072.0,-3034.0
171046,1.71046e-06,-2384.0,-3072.0,-3034.0
171047,1.71047e-06,-2384.0,-3072.0,-3034.0
171048,1.71048e-06,-2384.0,-3072.0,-3034.0
171049,1.71049e-06,-2384.0,-3072.0,-3034.0
171050,1.7105e-06,-2384.0,-3072.0,-3034.0
171051,1.71051e-06,-2384.0,-3072.0,-3034.0
171052,1.71052e-06,-2384.0,-3072.0,-3034.0
171053,1.71053e-06,-2384.0,-3072.0,-3034.0
171054,1.71054e-06,-2384.0,-3072.0,-3034.0
171055,1.71055e-06,-2384.0,-3072.0,-3034.0
171056,1.71056e-06,-2384.0,-3072.0,-3034.0
171057,1.71057e-06,-2384.0,-3072.0,-3034.0
171058,1.71058e-06,-2384.0,-3072.0,-3034.0
171059,1.71059e-06,-2384.0,-3072.0,-3034.0
171060,1.7106e-06,-2384.0,-3072.0,-3034.0
171061,1.71061e-06,-2384.0,-3072.0,-3034.0
171062,1.71062e-06,-2384.0,-3072.0,-3034.0
171063,1.71063e-06,-2384.0,-3072.0,-3034.0
171064,1.71064e-06,-2384.0,-3072.0,-3034.0
171065,1.71065e-06,-2384.0,-3072.0,-3034.0
171066,1.71066e-06,-2384.0,-3072.0,-3034.0
171067,1.71067e-06,-2384.0,-3072.0,-3034.0
171068,1.71068e-06,-2384.0,-3072.0,-3034.0
171069,1.71069e-06,-2384.0,-3072.0,-3034.0
171070,1.7107e-06,-2384.0,-3072.0,-3034.0
171071,1.71071e-06,-2384.0,-3072.0,-3034.0
171072,1.71072e-06,-2384.0,-3072.0,-3034.0
171073,1.71073e-06,-2384.0,-3072.0,-3034.0
171074,1.71074e-06,-2384.0,-3072.0,-3034.0
171075,1.71075e-06,-2384.0,-3072.0,-3034.0
171076,1.71076e-06,-2384.0,-3072.0,-3034.0
171077,1.71077e-06,-2384.0,-3072.0,-3034.0
171078,1.71078e-06,-2384.0,-3072.0,-3034.0
171079,1.71079e-06,-2384.0,-3072.0,-3034.0
171080,1.7108e-06,-2384.0,-3072.0,-3034.0
171081,1.71081e-06,-2384.0,-3072.0,-3034.0
171082,1.71082e-06,-2384.0,-3072.0,-3034.0
171083,1.71083e-06,-2384.0,-3072.0,-3034.0
171084,1.71084e-06,-2384.0,-3072.0,-3034.0
171085,1.71085e-06,-2384.0,-3072.0,-3034.0
171086,1.71086e-06,-2384.0,-3072.0,-3034.0
171087,1.71087e-06,-2384.0,-3072.0,-3034.0
171088,1.71088e-06,-2384.0,-3072.0,-3034.0
171089,1.71089e-06,-2384.0,-3072.0,-3034.0
171090,1.7109e-06,-2384.0,-3072.0,-3034.0
171091,1.71091e-06,-2384.0,-3072.0,-3034.0
171092,1.71092e-06,-2384.0,-3072.0,-3034.0
171093,1.71093e-06,-2384.0,-3072.0,-3034.0
171094,1.71094e-06,-2384.0,-3072.0,-3034.0
171095,1.71095e-06,-2384.0,-3072.0,-3034.0
171096,1.71096e-06,-2384.0,-3072.0,-3034.0
171097,1.71097e-06,-2384.0,-3072.0,-3034.0
171098,1.71098e-06,-2384.0,-3072.0,-3034.0
171099,1.71099e-06,-2384.0,-3072.0,-3034.0
171100,1.711e-06,-2384.0,-3072.0,-3034.0
171101,1.71101e-06,-2384.0,-3072.0,-3034.0
171102,1.71102e-06,-2384.0,-3072.0,-3034.0
171103,1.71103e-06,-2384.0,-3072.0,-3034.0
171104,1.71104e-06,-2384.0,-3072.0,-3034.0
171105,1.71105e-06,-2384.0,-3072.0,-3034.0
171106,1.71106e-06,-2384.0,-3072.0,-3034.0
171107,1.71107e-06,-2384.0,-3072.0,-3034.0
171108,1.71108e-06,-2384.0,-3072.0,-3034.0
171109,1.71109e-06,-2384.0,-3072.0,-3034.0
171110,1.7111e-06,-2384.0,-3072.0,-3034.0
171111,1.71111e-06,-2384.0,-3072.0,-3034.0
171112,1.71112e-06,-2384.0,-3072.0,-3034.0
171113,1.71113e-06,-2384.0,-3072.0,-3034.0
171114,1.71114e-06,-2384.0,-3072.0,-3034.0
171115,1.71115e-06,-2384.0,-3072.0,-3034.0
171116,1.71116e-06,-2384.0,-3072.0,-3034.0
171117,1.71117e-06,-2384.0,-3072.0,-3034.0
171118,1.71118e-06,-2384.0,-3072.0,-3034.0
171119,1.71119e-06,-2384.0,-3072.0,-3034.0
171120,1.7112e-06,-2384.0,-3072.0,-3034.0
171121,1.71121e-06,-2384.0,-3072.0,-3034.0
171122,1.71122e-06,-2384.0,-3072.0,-3034.0
171123,1.71123e-06,-2384.0,-3072.0,-3034.0
171124,1.71124e-06,-2384.0,-3072.0,-3034.0
171125,1.71125e-06,-2384.0,-3072.0,-3034.0
171126,1.71126e-06,-2384.0,-3072.0,-3034.0
171127,1.71127e-06,-2384.0,-3072.0,-3034.0
171128,1.71128e-06,-2384.0,-3072.0,-3034.0
171129,1.71129e-06,-2384.0,-3072.0,-3034.0
171130,1.7113e-06,-2384.0,-3072.0,-3034.0
171131,1.71131e-06,-2384.0,-3072.0,-3034.0
171132,1.71132e-06,-2384.0,-3072.0,-3034.0
171133,1.71133e-06,-2384.0,-3072.0,-3034.0
171134,1.71134e-06,-2384.0,-3072.0,-3034.0
171135,1.71135e-06,-2384.0,-3072.0,-3034.0
171136,1.71136e-06,-2384.0,-3072.0,-3034.0
171137,1.71137e-06,-2384.0,-3072.0,-3034.0
171138,1.71138e-06,-2384.0,-3072.0,-3034.0
171139,1.71139e-06,-2384.0,-3072.0,-3034.0
171140,1.7114e-06,-2384.0,-3072.0,-3034.0
171141,1.71141e-06,-2384.0,-3072.0,-3034.0
171142,1.71142e-06,-2384.0,-3072.0,-3034.0
171143,1.71143e-06,-2384.0,-3072.0,-3034.0
171144,1.71144e-06,-2384.0,-3072.0,-3034.0
171145,1.71145e-06,-2384.0,-3072.0,-3034.0
171146,1.71146e-06,-2384.0,-3072.0,-3034.0
171147,1.71147e-06,-2384.0,-3072.0,-3034.0
171148,1.71148e-06,-2384.0,-3072.0,-3034.0
171149,1.71149e-06,-2384.0,-3072.0,-3034.0
171150,1.7115e-06,-2384.0,-3072.0,-3034.0
171151,1.71151e-06,-2384.0,-3072.0,-3034.0
171152,1.71152e-06,-2384.0,-3072.0,-3034.0
171153,1.71153e-06,-2384.0,-3072.0,-3034.0
171154,1.71154e-06,-2384.0,-3072.0,-3034.0
171155,1.71155e-06,-2384.0,-3072.0,-3034.0
171156,1.71156e-06,-2384.0,-3072.0,-3034.0
171157,1.71157e-06,-2384.0,-3072.0,-3034.0
171158,1.71158e-06,-2384.0,-3072.0,-3034.0
171159,1.71159e-06,-2384.0,-3072.0,-3034.0
171160,1.7116e-06,-2384.0,-3072.0,-3034.0
171161,1.71161e-06,-2384.0,-3072.0,-3034.0
171162,1.71162e-06,-2384.0,-3072.0,-3034.0
171163,1.71163e-06,-2384.0,-3072.0,-3034.0
171164,1.71164e-06,-2384.0,-3072.0,-3034.0
171165,1.71165e-06,-2384.0,-3072.0,-3034.0
171166,1.71166e-06,-2384.0,-3072.0,-3034.0
171167,1.71167e-06,-2384.0,-3072.0,-3034.0
171168,1.71168e-06,-2384.0,-3072.0,-3034.0
171169,1.71169e-06,-2384.0,-3072.0,-3034.0
171170,1.7117e-06,-2384.0,-3072.0,-3034.0
171171,1.71171e-06,-2384.0,-3072.0,-3034.0
171172,1.71172e-06,-2384.0,-3072.0,-3034.0
171173,1.71173e-06,-2384.0,-3072.0,-3034.0
171174,1.71174e-06,-2384.0,-3072.0,-3034.0
171175,1.71175e-06,-2384.0,-3072.0,-3034.0
171176,1.71176e-06,-2384.0,-3072.0,-3034.0
171177,1.71177e-06,-2384.0,-3072.0,-3034.0
171178,1.71178e-06,-2384.0,-3072.0,-3034.0
171179,1.71179e-06,-2384.0,-3072.0,-3034.0
171180,1.7118e-06,-2384.0,-3072.0,-3034.0
171181,1.71181e-06,-2384.0,-3072.0,-3034.0
171182,1.71182e-06,-2384.0,-3072.0,-3034.0
171183,1.71183e-06,-2384.0,-3072.0,-3034.0
171184,1.71184e-06,-2384.0,-3072.0,-3034.0
171185,1.71185e-06,-2384.0,-3072.0,-3034.0
171186,1.71186e-06,-2384.0,-3072.0,-3034.0
171187,1.71187e-06,-2384.0,-3072.0,-3034.0
171188,1.71188e-06,-2384.0,-3072.0,-3034.0
171189,1.71189e-06,-2384.0,-3072.0,-3034.0
171190,1.7119e-06,-2384.0,-3072.0,-3034.0
171191,1.71191e-06,-2384.0,-3072.0,-3034.0
171192,1.71192e-06,-2384.0,-3072.0,-3034.0
171193,1.71193e-06,-2384.0,-3072.0,-3034.0
171194,1.71194e-06,-2384.0,-3072.0,-3034.0
171195,1.71195e-06,-2384.0,-3072.0,-3034.0
171196,1.71196e-06,-2384.0,-3072.0,-3034.0
171197,1.71197e-06,-2384.0,-3072.0,-3034.0
171198,1.71198e-06,-2384.0,-3072.0,-3034.0
171199,1.71199e-06,-2384.0,-3072.0,-3034.0
171200,1.712e-06,-2384.0,-3072.0,-3034.0
171201,1.71201e-06,-2384.0,-3072.0,-3034.0
171202,1.71202e-06,-2384.0,-3072.0,-3034.0
171203,1.71203e-06,-2384.0,-3072.0,-3034.0
171204,1.71204e-06,-2384.0,-3072.0,-3034.0
171205,1.71205e-06,-2384.0,-3072.0,-3034.0
171206,1.71206e-06,-2384.0,-3072.0,-3034.0
171207,1.71207e-06,-2384.0,-3072.0,-3034.0
171208,1.71208e-06,-2384.0,-3072.0,-3034.0
171209,1.71209e-06,-2384.0,-3072.0,-3034.0
171210,1.7121e-06,-2384.0,-3072.0,-3034.0
171211,1.71211e-06,-2384.0,-3072.0,-3034.0
171212,1.71212e-06,-2384.0,-3072.0,-3034.0
